133  0.74  0.66  3.66  -8.28  
133  0.74  0.66  -10.24  -9.28  
457  0.74  0.66  -8.12  -11.43  
241  0.74  0.66  -3.94  -2.73  
133  0.74  0.66  9.98  0.16  
241  0.74  0.66  1.45  8.75  
457  0.74  0.6  7.98  6.53  
133  0.74  0.66  0.62  7.38  
241  0.74  0.66  7.42  0.5  
457  0.74  0.66  -3.16  6.29  
133  0.74  0.66  -8.18  9.66  
133  0.74  0.66  2.99  1.58  
241  0.74  0.66  7.31  -0.62  
457  0.74  0.66  -10.49  -8.13  
133  0.74  0.66  1.82  0.92  
241  0.74  0.66  -2.32  -8.51  
457  0.74  0.66  -6.41  9.17  
457  0.74  0.66  -8.94  -0.2  
133  0.74  0.66  -3.17  -5.8  
241  0.74  0.66  -7.95  -5.19  
241  0.74  0.66  -4.7  1.04  
241  0.74  0.66  -1.9  1.05  
457  0.74  0.66  7.93  -4.31  
133  0.74  0.66  -4.63  -6.21  
241  0.74  0.66  -2.49  -9.83  
457  0.74  0.66  4.88  2.37  
241  0.74  0.66  10.63  -6.22  
133  0.74  0.66  -7.11  -8.5  
133  0.74  0.66  -1.89  -1.59  
457  0.74  0.66  1.01  9.67  
241  0.74  0.6  -5.74  -2.19  
457  0.74  0.66  -9.6  10.08  
241  0.74  0.66  4.79  3.77  
133  0.74  0.66  10.24  -4.18  
457  0.74  0.66  4.62  -8.43  
457  0.74  0.66  4.9  -8.22  
241  0.74  0.66  6.63  -2.44  
241  0.74  0.66  -5.79  -4.08  
457  0.74  0.66  10.44  -9.96  
457  0.74  0.64  6.4  4.34  
133  0.74  0.66  8.94  -7.54  
133  0.74  0.66  1.79  5.22  
133  0.74  0.66  -9.37  4.74  
457  0.74  0.66  -9.62  2.48  
241  0.74  0.66  -0.77  2.43  
133  0.74  0.66  5.74  10.73  
457  0.74  0.66  -6.88  -9.49  
133  0.74  0.66  10.36  -5.79  
241  0.74  0.66  -9.3  0.4  
133  0.75  0.66  -8.04  1.5  
457  0.75  0.66  -4.82  3.35  
457  0.75  0.61  -4.36  5.2  
133  0.75  0.62  -7.39  -7.73  
241  0.75  0.66  -0.81  0.39  
133  0.75  0.66  3.35  3.03  
457  0.75  0.66  4.11  -6.66  
241  0.75  0.61  4.05  -10.8  
241  0.75  0.66  1.29  1.45  
457  0.75  0.66  5.17  2.92  
133  0.75  0.66  -11.4  -11.06  
241  0.75  0.66  8.94  -8.8  
457  0.75  0.66  2.23  -10.0  
133  0.75  0.66  -8.33  2.9  
133  0.75  0.65  5.62  7.83  
241  0.75  0.66  -9.06  -5.22  
457  0.75  0.66  -2.81  3.55  
133  0.75  0.66  -9.37  4.38  
457  0.75  0.66  -8.17  -8.71  
241  0.75  0.66  4.12  9.97  
457  0.75  0.66  5.76  -9.44  
241  0.75  0.66  1.05  -1.02  
241  0.75  0.66  6.3  0.01  
457  0.75  0.66  7.14  8.3  
133  0.75  0.66  4.45  8.44  
133  0.75  0.66  10.52  4.68  
457  0.75  0.66  1.6  -2.56  
457  0.75  0.65  10.28  -9.97  
457  0.75  0.66  2.87  -1.0  
133  0.75  0.66  2.38  6.7  
133  0.75  0.66  9.08  2.46  
241  0.75  0.66  -0.2  -0.79  
457  0.75  0.66  -9.86  2.53  
133  0.75  0.66  -5.04  -7.01  
457  0.75  0.66  -6.05  -3.05  
457  0.75  0.66  9.31  6.74  
457  0.75  0.66  6.92  -6.01  
241  0.75  0.66  -2.48  -8.51  
241  0.75  0.66  2.71  -4.26  
241  0.75  0.66  10.51  8.56  
457  0.75  0.66  5.46  -1.31  
241  0.75  0.66  -9.59  7.75  
133  0.75  0.6  11.26  -4.9  
133  0.75  0.66  -6.19  7.68  
457  0.75  0.66  4.89  -10.16  
133  0.75  0.66  6.49  1.28  
457  0.75  0.66  1.13  -8.97  
241  0.75  0.66  -3.84  -5.21  
133  0.75  0.66  -7.01  -0.34  
241  0.75  0.62  4.03  -2.98  
457  0.75  0.66  -0.47  10.14  
133  0.75  0.66  -7.4  7.39  
241  0.75  0.66  5.91  -4.64  
457  0.75  0.66  -0.99  1.87  
457  0.75  0.66  -6.08  -4.77  
241  0.75  0.66  -9.49  -7.9  
241  0.75  0.66  6.89  5.28  
457  0.75  0.66  -0.35  3.83  
133  0.75  0.66  -1.19  3.86  
241  0.75  0.66  -1.9  5.84  
133  0.75  0.66  9.12  1.55  
241  0.75  0.62  6.06  -8.29  
241  0.75  0.66  7.28  -0.42  
133  0.75  0.66  9.53  1.92  
457  0.75  0.66  -5.08  11.4  
241  0.75  0.62  0.37  -4.6  
457  0.75  0.66  5.24  -6.26  
241  0.75  0.66  -7.07  -8.96  
133  0.75  0.66  0.3  -4.69  
457  0.75  0.66  -1.83  3.8  
457  0.75  0.65  3.76  9.03  
241  0.75  0.66  -7.95  5.05  
457  0.75  0.66  2.75  -8.52  
241  0.75  0.66  3.13  7.41  
457  0.75  0.66  10.44  -9.49  
241  0.75  0.66  1.27  -1.73  
133  0.75  0.66  -1.12  -6.79  
133  0.75  0.66  -9.58  -8.32  
241  0.75  0.66  5.2  -4.72  
133  0.75  0.66  6.34  7.75  
133  0.75  0.66  -0.8  6.87  
133  0.75  0.66  8.18  -9.14  
241  0.75  0.65  11.22  4.05  
457  0.75  0.66  -4.18  -6.02  
241  0.75  0.66  -10.91  -7.86  
133  0.75  0.62  4.69  -6.25  
133  0.75  0.66  6.46  2.65  
457  0.75  0.66  -10.29  -10.68  
457  0.75  0.66  -2.37  10.29  
133  0.75  0.66  9.86  -9.83  
241  0.75  0.66  -2.18  6.84  
241  0.75  0.66  1.31  6.98  
457  0.75  0.66  -2.84  8.86  
241  0.75  0.66  10.02  8.44  
241  0.75  0.66  3.81  -5.04  
241  0.75  0.66  -6.55  -3.15  
457  0.75  0.66  2.05  -8.14  
457  0.75  0.66  3.46  -6.3  
457  0.75  0.66  4.5  -2.08  
241  0.75  0.66  10.71  -5.13  
457  0.75  0.66  -9.33  6.93  
241  0.75  0.66  9.3  9.32  
133  0.75  0.66  -6.77  -6.01  
241  0.75  0.66  -5.65  -5.23  
133  0.75  0.66  -6.41  8.66  
133  0.75  0.62  -6.46  -8.18  
457  0.75  0.66  -1.51  11.48  
457  0.75  0.66  -2.07  -2.52  
133  0.75  0.66  -8.43  -5.08  
241  0.75  0.66  -6.0  -2.62  
133  0.75  0.66  -5.71  0.97  
457  0.75  0.66  4.94  10.24  
241  0.75  0.66  -8.17  7.55  
133  0.75  0.66  -3.68  -3.64  
133  0.75  0.66  2.58  5.95  
133  0.75  0.66  -9.88  -6.64  
241  0.75  0.61  6.65  -7.33  
241  0.75  0.66  -7.45  1.73  
133  0.75  0.66  -6.27  -10.77  
241  0.75  0.66  6.2  7.45  
133  0.75  0.66  2.26  -9.94  
133  0.75  0.66  -0.26  1.75  
457  0.75  0.66  -0.31  -4.46  
457  0.75  0.66  2.35  0.53  
457  0.75  0.66  4.84  3.11  
133  0.75  0.66  -7.91  7.86  
241  0.75  0.66  5.38  -3.56  
133  0.75  0.66  4.03  -6.96  
133  0.75  0.66  5.62  4.57  
457  0.75  0.66  1.86  5.87  
457  0.75  0.66  -9.54  -10.33  
133  0.75  0.66  -0.45  7.58  
133  0.75  0.66  -1.32  -3.95  
457  0.75  0.66  -7.12  -6.84  
133  0.75  0.66  9.41  4.82  
133  0.75  0.66  -7.94  -7.28  
457  0.75  0.66  2.21  -0.06  
457  0.75  0.66  9.86  -6.04  
133  0.75  0.66  8.78  6.55  
133  0.75  0.66  5.3  2.65  
241  0.75  0.66  0.9  -5.57  
133  0.75  0.66  -0.29  -3.26  
133  0.75  0.66  -6.7  -2.73  
133  0.75  0.66  8.16  8.81  
457  0.75  0.66  0.39  10.59  
457  0.75  0.66  5.07  1.61  
241  0.75  0.63  -8.72  -0.54  
241  0.75  0.66  -3.6  -10.07  
457  0.75  0.66  2.48  -4.16  
241  0.75  0.66  -4.7  -1.11  
133  0.75  0.66  -8.84  -6.84  
241  0.75  0.66  1.34  -9.28  
457  0.75  0.66  -5.06  -7.49  
241  0.75  0.66  -9.13  10.11  
457  0.75  0.61  5.33  5.27  
133  0.75  0.66  4.72  -4.07  
133  0.75  0.66  7.64  5.83  
133  0.75  0.66  -5.67  -1.01  
241  0.75  0.66  -11.48  -4.89  
241  0.75  0.66  -8.35  -1.72  
457  0.75  0.66  -0.85  -2.63  
457  0.75  0.66  8.42  -2.2  
241  0.75  0.62  -1.09  2.24  
457  0.75  0.66  -4.75  3.64  
241  0.75  0.66  -10.95  -10.87  
457  0.75  0.66  -3.86  -2.23  
133  0.75  0.66  0.31  11.34  
457  0.75  0.66  -7.87  4.14  
241  0.75  0.66  -4.96  -8.41  
133  0.75  0.66  0.83  8.14  
133  0.75  0.6  -7.06  2.92  
241  0.75  0.66  7.87  2.29  
241  0.75  0.66  10.98  4.52  
133  0.75  0.66  -0.72  10.98  
133  0.75  0.66  -4.48  2.16  
133  0.75  0.66  6.14  10.81  
133  0.75  0.66  -0.11  6.96  
457  0.75  0.66  -10.33  -1.26  
133  0.75  0.66  -8.38  -8.83  
241  0.76  0.66  4.86  9.29  
241  0.76  0.66  -6.03  7.58  
133  0.76  0.66  7.62  7.83  
457  0.76  0.66  -8.8  -2.45  
133  0.76  0.62  5.95  4.47  
457  0.76  0.66  2.76  1.33  
133  0.76  0.66  7.09  0.83  
133  0.76  0.66  6.66  -4.21  
133  0.76  0.66  -1.13  3.8  
133  0.76  0.66  6.17  8.06  
241  0.76  0.66  3.04  4.48  
241  0.76  0.66  4.43  3.92  
457  0.76  0.66  5.72  -4.4  
133  0.76  0.66  -2.35  2.46  
133  0.76  0.66  11.16  0.2  
133  0.76  0.66  -10.28  -3.91  
241  0.76  0.66  -0.78  -0.63  
457  0.76  0.66  5.22  2.89  
133  0.76  0.66  8.68  8.34  
457  0.76  0.66  -3.49  -6.68  
457  0.76  0.66  10.11  6.12  
457  0.76  0.66  -4.07  -0.89  
241  0.76  0.66  -4.12  -5.27  
457  0.76  0.66  -5.69  -3.06  
457  0.76  0.66  -7.18  -0.31  
457  0.76  0.66  -9.18  -6.71  
457  0.76  0.66  -10.34  6.17  
133  0.76  0.62  10.54  7.28  
133  0.76  0.66  -9.19  1.26  
457  0.76  0.66  -8.61  4.17  
241  0.76  0.66  -4.86  0.14  
133  0.76  0.66  -4.86  5.56  
241  0.76  0.63  -10.38  3.81  
457  0.76  0.66  10.85  -3.39  
457  0.76  0.66  1.01  -6.74  
241  0.76  0.66  -8.77  -8.1  
133  0.76  0.66  -8.68  8.09  
241  0.76  0.66  5.53  -0.66  
241  0.76  0.66  -6.98  -4.01  
457  0.76  0.66  3.59  5.7  
133  0.76  0.66  -6.17  10.74  
457  0.76  0.66  -0.85  -0.26  
457  0.76  0.66  -5.41  -0.59  
457  0.76  0.66  4.9  -2.09  
241  0.76  0.66  -3.02  9.91  
241  0.76  0.66  -9.89  0.92  
133  0.76  0.66  -5.18  -8.43  
133  0.76  0.66  10.75  0.1  
133  0.76  0.66  -3.85  -9.89  
133  0.76  0.66  8.27  2.62  
457  0.76  0.66  8.72  6.18  
133  0.76  0.62  5.31  -9.17  
241  0.76  0.66  8.48  11.07  
133  0.76  0.66  -0.86  -5.3  
133  0.76  0.66  0.84  -0.57  
457  0.76  0.66  -10.56  8.04  
457  0.76  0.66  9.81  9.07  
241  0.76  0.66  6.95  9.03  
133  0.76  0.66  -6.17  -9.13  
133  0.76  0.66  9.11  11.01  
133  0.76  0.66  -0.26  -3.7  
241  0.76  0.66  3.8  -2.48  
457  0.76  0.66  10.84  0.06  
457  0.76  0.66  9.7  2.05  
241  0.76  0.66  1.83  7.85  
241  0.76  0.66  -10.22  7.76  
133  0.76  0.61  -4.07  1.3  
457  0.76  0.66  -0.54  -0.4  
457  0.76  0.66  -1.06  -8.25  
457  0.76  0.66  1.82  -9.26  
241  0.76  0.62  -5.42  1.47  
133  0.76  0.66  -2.65  -4.49  
133  0.76  0.66  4.23  0.32  
133  0.76  0.66  -7.27  -8.6  
457  0.76  0.65  3.48  -2.95  
457  0.76  0.66  -2.44  -4.58  
241  0.76  0.66  -2.04  2.5  
241  0.76  0.66  -5.66  4.79  
133  0.76  0.66  8.33  0.83  
241  0.76  0.66  -0.12  4.24  
241  0.76  0.66  -5.44  -9.96  
457  0.76  0.66  0.03  -4.33  
133  0.76  0.66  2.43  -4.96  
241  0.76  0.66  3.11  -9.91  
133  0.76  0.66  -4.62  -1.8  
133  0.76  0.66  -4.8  5.37  
133  0.76  0.66  -0.4  -8.85  
133  0.76  0.66  -2.19  6.9  
133  0.76  0.66  -10.1  2.72  
133  0.76  0.66  -9.02  9.73  
241  0.76  0.66  -1.54  6.65  
241  0.76  0.66  0.41  2.24  
457  0.76  0.66  -3.06  1.61  
241  0.76  0.66  -9.61  -2.96  
457  0.76  0.65  -8.37  -7.13  
457  0.76  0.66  -3.28  -4.26  
457  0.76  0.66  -4.33  -0.33  
457  0.76  0.66  0.0  -6.0  
457  0.76  0.66  -3.69  9.67  
133  0.76  0.66  2.69  10.12  
133  0.76  0.61  -10.59  -2.37  
457  0.76  0.66  -1.91  -3.96  
457  0.76  0.66  -6.62  -3.87  
133  0.76  0.66  -1.3  -3.88  
241  0.76  0.66  7.68  9.04  
457  0.76  0.66  7.73  11.05  
457  0.76  0.66  0.63  -7.47  
133  0.76  0.66  -3.26  4.73  
241  0.76  0.66  1.18  6.18  
241  0.76  0.66  -8.69  -4.27  
241  0.76  0.66  -2.04  -2.47  
133  0.76  0.66  3.73  3.46  
241  0.76  0.66  -1.37  -4.71  
133  0.76  0.66  4.81  -1.45  
133  0.76  0.63  10.39  1.1  
457  0.76  0.66  -3.82  -9.55  
133  0.76  0.63  -5.4  -2.96  
457  0.76  0.66  1.52  -8.97  
241  0.76  0.6  -7.07  -8.45  
241  0.76  0.66  0.4  -4.54  
457  0.76  0.66  9.56  -9.53  
457  0.76  0.66  -3.52  -4.2  
133  0.76  0.66  2.94  -7.57  
241  0.76  0.66  -3.37  -7.82  
133  0.76  0.66  10.05  10.12  
241  0.76  0.66  6.76  -5.01  
457  0.76  0.66  6.94  10.36  
133  0.76  0.66  9.29  6.4  
133  0.76  0.66  6.95  6.53  
457  0.76  0.66  0.78  -7.16  
457  0.76  0.66  0.49  -6.54  
241  0.76  0.66  7.8  -7.51  
457  0.76  0.6  1.79  -6.47  
457  0.76  0.66  10.15  7.37  
241  0.76  0.66  10.16  5.2  
457  0.76  0.66  5.44  5.29  
133  0.76  0.66  10.61  -5.67  
241  0.76  0.66  9.54  -10.93  
457  0.76  0.6  4.84  -7.57  
457  0.76  0.66  6.61  -0.03  
457  0.76  0.66  0.98  4.94  
241  0.76  0.66  -4.17  -8.9  
457  0.76  0.66  -11.21  2.82  
133  0.76  0.66  0.29  -0.17  
133  0.76  0.66  -10.59  -3.31  
457  0.76  0.66  -2.5  -7.56  
241  0.76  0.66  -1.3  7.48  
457  0.76  0.66  -7.83  3.22  
457  0.76  0.66  6.92  7.32  
133  0.76  0.63  -8.36  9.53  
241  0.76  0.66  -4.04  2.86  
241  0.76  0.66  -3.18  -0.4  
133  0.76  0.66  2.11  -1.51  
241  0.76  0.66  -6.75  9.97  
133  0.76  0.66  9.39  7.87  
133  0.76  0.66  -5.36  -8.33  
241  0.76  0.66  -1.0  -9.29  
241  0.76  0.66  3.35  -4.26  
241  0.76  0.66  -10.88  1.3  
133  0.76  0.61  -0.18  -0.35  
241  0.76  0.64  0.34  -11.07  
241  0.76  0.66  -6.97  -3.27  
133  0.76  0.66  -10.57  4.15  
133  0.76  0.66  0.52  2.79  
457  0.76  0.66  6.34  -3.28  
241  0.76  0.66  -2.35  -5.63  
241  0.76  0.66  8.04  -8.18  
457  0.76  0.64  -7.58  10.45  
133  0.76  0.66  7.6  -4.1  
457  0.76  0.66  -0.51  0.65  
457  0.76  0.66  -6.32  -0.09  
457  0.76  0.66  -3.77  5.27  
457  0.76  0.66  2.7  -3.6  
241  0.76  0.66  9.43  2.6  
457  0.76  0.66  11.37  -4.06  
457  0.76  0.63  0.3  2.91  
241  0.76  0.66  3.7  -3.74  
457  0.77  0.66  -0.68  -5.83  
241  0.77  0.66  -2.54  4.59  
241  0.77  0.66  9.33  8.22  
457  0.77  0.66  -1.16  -9.15  
133  0.77  0.66  9.22  6.47  
133  0.77  0.66  5.63  -8.31  
133  0.77  0.66  -7.07  7.51  
457  0.77  0.66  8.9  1.97  
241  0.77  0.66  -3.66  5.58  
457  0.77  0.66  8.99  -4.26  
457  0.77  0.66  7.94  3.0  
133  0.77  0.66  1.85  -3.83  
457  0.77  0.66  2.63  1.51  
241  0.77  0.66  2.25  7.86  
457  0.77  0.66  6.87  -9.51  
457  0.77  0.66  3.75  -3.81  
241  0.77  0.66  -3.22  7.33  
457  0.77  0.66  0.35  -5.08  
241  0.77  0.66  3.48  10.0  
133  0.77  0.66  9.3  -3.87  
457  0.77  0.66  0.81  5.37  
241  0.77  0.63  5.35  -6.76  
457  0.77  0.66  -1.16  -1.19  
133  0.77  0.66  -6.54  5.83  
457  0.77  0.66  5.44  -11.33  
457  0.77  0.66  -2.48  -10.63  
241  0.77  0.66  -4.25  -10.16  
457  0.77  0.66  -6.29  3.42  
241  0.77  0.66  5.87  -0.96  
241  0.77  0.66  9.78  -7.34  
133  0.77  0.66  -1.4  2.74  
457  0.77  0.66  0.22  9.67  
241  0.77  0.66  -3.93  7.33  
133  0.77  0.66  3.56  -3.47  
241  0.77  0.66  7.91  -2.94  
457  0.77  0.66  2.1  -1.44  
133  0.77  0.66  -2.44  5.58  
241  0.77  0.66  -3.92  -9.52  
133  0.77  0.66  -5.16  9.71  
241  0.77  0.66  -10.84  3.88  
133  0.77  0.66  9.81  0.46  
241  0.77  0.66  -2.8  7.79  
241  0.77  0.66  1.08  7.83  
133  0.77  0.6  8.82  6.55  
457  0.77  0.66  3.62  0.18  
457  0.77  0.66  -8.11  -3.09  
241  0.77  0.66  5.2  6.92  
133  0.77  0.66  -8.29  8.78  
133  0.77  0.66  3.6  -5.69  
457  0.77  0.66  -9.64  3.34  
241  0.77  0.66  11.17  -2.71  
241  0.77  0.66  5.44  4.67  
133  0.77  0.66  -1.03  2.75  
241  0.77  0.66  -9.92  -10.88  
457  0.77  0.66  5.22  -6.98  
133  0.77  0.66  -0.3  5.74  
457  0.77  0.66  -8.08  7.59  
133  0.77  0.66  -7.58  -0.71  
241  0.77  0.66  0.14  -0.0  
241  0.77  0.61  -8.2  8.14  
457  0.77  0.65  -4.05  2.29  
241  0.77  0.66  9.71  7.18  
241  0.77  0.66  2.91  10.53  
133  0.77  0.65  -7.36  7.9  
241  0.77  0.66  5.3  3.65  
457  0.77  0.66  -5.48  2.65  
457  0.77  0.66  9.85  -11.24  
241  0.77  0.66  -7.96  8.81  
133  0.77  0.66  -2.57  -0.6  
457  0.77  0.66  -1.18  -1.46  
457  0.77  0.66  10.96  1.2  
133  0.77  0.66  -9.89  8.51  
133  0.77  0.61  -1.81  9.38  
241  0.77  0.66  4.35  -8.08  
457  0.77  0.61  8.42  8.28  
133  0.77  0.66  -7.99  2.97  
133  0.77  0.66  5.98  9.29  
457  0.77  0.66  3.68  1.35  
457  0.77  0.66  -4.56  3.49  
241  0.77  0.66  -8.47  6.61  
241  0.77  0.66  -0.4  1.77  
241  0.77  0.66  -3.7  7.76  
133  0.77  0.66  9.7  -0.02  
241  0.77  0.66  -1.5  7.72  
241  0.77  0.66  10.76  -4.31  
457  0.77  0.66  8.79  -4.37  
457  0.77  0.64  7.37  -4.18  
457  0.77  0.66  3.99  -6.69  
133  0.77  0.66  10.57  -8.76  
133  0.77  0.66  -9.98  -10.19  
457  0.77  0.66  -3.33  11.07  
241  0.77  0.66  -5.0  -1.63  
457  0.77  0.66  9.66  4.01  
133  0.77  0.66  4.89  0.36  
241  0.77  0.6  -8.33  -1.34  
241  0.77  0.66  -1.53  -4.38  
241  0.77  0.66  0.86  1.55  
457  0.77  0.66  -5.37  11.38  
241  0.77  0.66  0.74  7.41  
241  0.77  0.66  6.86  1.52  
241  0.77  0.66  0.12  -3.86  
241  0.77  0.66  -9.99  -8.09  
241  0.77  0.66  -7.85  8.94  
457  0.77  0.66  9.43  4.29  
457  0.77  0.66  -1.56  -3.79  
241  0.77  0.66  -8.57  -11.43  
241  0.77  0.66  0.32  1.44  
457  0.77  0.66  -7.49  7.65  
133  0.77  0.66  -1.76  -8.13  
457  0.77  0.66  -5.05  -1.02  
241  0.77  0.66  -8.39  -4.16  
241  0.77  0.66  -1.12  6.42  
241  0.77  0.66  9.22  5.24  
241  0.77  0.6  0.68  5.72  
241  0.77  0.66  -10.13  -3.89  
133  0.77  0.66  -1.44  7.81  
457  0.77  0.66  9.63  3.6  
457  0.77  0.66  9.56  -9.56  
241  0.77  0.66  -5.55  6.5  
457  0.77  0.66  -4.24  6.63  
241  0.77  0.62  11.18  8.43  
457  0.77  0.66  -4.87  4.7  
457  0.77  0.66  6.14  -2.77  
457  0.77  0.66  7.72  -8.0  
133  0.77  0.66  7.09  3.65  
133  0.77  0.66  -6.74  -9.76  
241  0.77  0.66  5.63  5.89  
133  0.77  0.66  -7.79  -6.82  
457  0.77  0.66  0.07  -2.79  
457  0.77  0.66  -8.66  -5.18  
457  0.77  0.66  8.49  -8.44  
457  0.77  0.66  6.07  -6.19  
133  0.77  0.63  -7.24  -5.58  
133  0.77  0.66  10.1  -1.05  
241  0.77  0.66  -7.75  -1.7  
457  0.77  0.66  -5.82  2.23  
241  0.77  0.66  -6.21  6.3  
457  0.77  0.66  -4.56  0.27  
133  0.77  0.66  -5.26  -8.23  
133  0.77  0.66  -4.06  -4.76  
133  0.77  0.66  4.0  3.11  
133  0.77  0.66  -0.92  -0.1  
133  0.77  0.66  0.18  -5.48  
133  0.77  0.66  5.92  8.05  
457  0.77  0.66  -11.42  -4.22  
133  0.77  0.66  -1.92  5.11  
241  0.77  0.6  -7.73  0.82  
133  0.77  0.62  5.73  -5.96  
457  0.77  0.65  8.83  1.83  
457  0.77  0.66  -6.88  2.28  
133  0.77  0.66  0.17  -4.68  
133  0.77  0.66  3.96  4.37  
241  0.77  0.65  10.9  -8.46  
133  0.77  0.66  -1.4  0.72  
241  0.77  0.66  -1.87  -2.97  
457  0.77  0.66  -4.4  1.53  
133  0.77  0.66  -7.2  -10.14  
133  0.77  0.66  7.62  6.06  
133  0.77  0.66  -7.36  8.41  
241  0.77  0.66  -8.32  -2.76  
133  0.77  0.61  -6.88  -6.92  
241  0.77  0.66  -10.58  5.08  
457  0.77  0.66  -7.83  -6.69  
241  0.77  0.66  -1.99  -6.72  
241  0.77  0.66  7.76  4.97  
457  0.77  0.66  8.19  -6.3  
457  0.77  0.63  6.79  8.71  
457  0.77  0.66  -10.42  -5.71  
133  0.77  0.66  -8.09  -1.07  
457  0.77  0.66  3.89  0.91  
457  0.77  0.66  6.85  8.48  
457  0.77  0.66  1.68  11.03  
133  0.77  0.66  -5.51  -5.38  
133  0.77  0.66  2.99  -3.63  
457  0.77  0.66  -0.57  -0.57  
133  0.77  0.66  5.68  -4.33  
133  0.77  0.66  5.67  -10.85  
457  0.77  0.66  -3.98  -3.63  
133  0.77  0.66  7.66  4.0  
133  0.77  0.66  11.5  -1.84  
241  0.77  0.66  5.54  -9.56  
241  0.77  0.66  -1.48  -9.46  
457  0.77  0.66  -9.27  4.53  
457  0.77  0.66  0.18  -8.41  
133  0.77  0.66  5.2  -4.94  
133  0.77  0.66  9.92  8.2  
133  0.77  0.66  -3.66  4.86  
457  0.77  0.66  -3.51  1.93  
457  0.77  0.66  0.92  -11.43  
457  0.77  0.66  0.61  -9.33  
241  0.77  0.66  -5.17  -7.02  
241  0.77  0.66  -5.83  7.51  
133  0.77  0.66  -1.44  10.61  
457  0.77  0.66  0.93  -0.06  
241  0.77  0.66  6.43  -9.89  
241  0.77  0.66  -9.86  -0.9  
241  0.77  0.63  -7.52  0.99  
457  0.77  0.62  3.32  -9.23  
457  0.77  0.66  -1.58  -0.62  
133  0.77  0.66  -7.21  -2.81  
457  0.77  0.66  10.74  -10.54  
241  0.77  0.66  8.44  -3.78  
457  0.77  0.66  -8.07  6.33  
457  0.77  0.66  3.47  4.09  
457  0.77  0.66  -2.21  -0.88  
241  0.77  0.66  7.76  0.6  
457  0.77  0.66  -7.63  5.08  
133  0.77  0.61  1.89  3.07  
457  0.77  0.63  -4.0  -5.44  
241  0.77  0.66  -8.53  -8.98  
457  0.78  0.66  1.53  5.5  
133  0.78  0.66  -9.64  9.6  
133  0.78  0.66  -7.71  -1.18  
241  0.78  0.66  -1.31  0.12  
457  0.78  0.63  -5.95  -2.54  
133  0.78  0.66  -9.8  10.37  
241  0.78  0.66  -8.06  0.18  
241  0.78  0.66  8.73  -3.73  
133  0.78  0.6  8.31  -2.11  
457  0.78  0.66  8.04  0.38  
133  0.78  0.66  8.96  0.94  
133  0.78  0.66  8.51  -8.71  
457  0.78  0.66  -10.21  3.98  
457  0.78  0.66  2.4  4.82  
241  0.78  0.66  1.26  11.3  
241  0.78  0.66  9.65  -3.73  
133  0.78  0.66  -10.34  -6.59  
133  0.78  0.66  9.77  9.64  
133  0.78  0.66  -5.2  8.78  
457  0.78  0.66  -9.96  -3.58  
241  0.78  0.66  -0.87  -5.85  
133  0.78  0.66  -0.15  -2.92  
457  0.78  0.66  -1.19  -11.24  
457  0.78  0.66  -6.96  10.7  
241  0.78  0.66  5.21  -9.9  
457  0.78  0.66  0.81  -8.78  
457  0.78  0.66  2.82  -6.97  
457  0.78  0.6  -8.21  2.17  
133  0.78  0.6  -2.76  -2.28  
457  0.78  0.66  5.5  -1.28  
457  0.78  0.66  0.18  -1.05  
241  0.78  0.62  0.35  -6.97  
457  0.78  0.66  0.97  5.07  
241  0.78  0.66  -6.78  -3.69  
457  0.78  0.66  3.44  3.52  
457  0.78  0.66  2.69  4.55  
457  0.78  0.66  6.28  3.3  
457  0.78  0.66  -7.6  8.91  
133  0.78  0.66  -1.6  11.47  
133  0.78  0.66  -8.05  -0.31  
133  0.78  0.66  -2.85  -10.83  
241  0.78  0.66  -11.07  -6.26  
133  0.78  0.66  0.16  -8.98  
457  0.78  0.66  -1.61  -3.63  
241  0.78  0.66  -8.42  10.77  
133  0.78  0.66  -6.34  4.03  
457  0.78  0.66  -4.96  9.68  
457  0.78  0.66  -4.72  9.35  
457  0.78  0.66  1.65  -11.18  
241  0.78  0.66  0.94  3.1  
457  0.78  0.66  5.42  0.84  
241  0.78  0.66  -0.0  4.08  
133  0.78  0.66  1.95  -2.98  
133  0.78  0.66  -2.61  6.78  
241  0.78  0.66  -1.19  -6.27  
133  0.78  0.66  -5.38  -10.52  
457  0.78  0.66  -1.5  -0.8  
457  0.78  0.66  -4.33  2.72  
133  0.78  0.66  -6.68  7.51  
241  0.78  0.66  -10.41  1.26  
457  0.78  0.66  -8.49  3.96  
133  0.78  0.66  0.33  -2.44  
241  0.78  0.66  3.51  -10.01  
457  0.78  0.66  -9.85  9.48  
241  0.78  0.66  -1.07  8.81  
133  0.78  0.66  -2.25  -4.14  
241  0.78  0.66  5.64  -5.49  
133  0.78  0.66  1.59  -4.52  
133  0.78  0.66  -10.89  5.75  
133  0.78  0.66  9.97  9.2  
133  0.78  0.61  -10.49  10.61  
457  0.78  0.66  -10.93  9.92  
457  0.78  0.66  -1.11  0.2  
241  0.78  0.63  -10.3  6.64  
241  0.78  0.66  5.34  2.44  
241  0.78  0.66  5.32  -7.3  
133  0.78  0.66  -6.0  0.83  
133  0.78  0.66  -7.89  -4.5  
133  0.78  0.66  2.02  4.91  
241  0.78  0.66  8.72  -5.93  
241  0.78  0.66  4.34  7.48  
241  0.78  0.66  -5.28  8.01  
241  0.78  0.66  -1.46  -7.76  
457  0.78  0.66  -1.56  -2.59  
